Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall,Min PTE (Reading),Min PTE (Writing),Min PTE (Listening),Min PTE (Speaking),Min PTE Overall,Level,Stream,Sub Stream,Duration,City,Language,Consentration,Course URL,Campus,Application Deadline,Scholarship Available,Scholarship Detail,Backlog Range,Remarks,ESL/ELP Detail,ApplicationMode,DetScore,GRE,GMAT,Campus2,Campus3,Campus4
DVF01,Master in Engineering (Grande Ecole) - Energy & Sustainable Cities,9300,50,Sep,Postgraduate,3 Years Bachelor's degree with minimum 55% Or minimum 55% in engineering or physical science degree from a recognised university is required.,,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Artificial Intelligence,24 Months,Paris,English,,https://www.esilv.fr/en/programmes/master-degree-engineering/majors/energy-sustainable-cities/,Paris,,No,,0-10,IELTS can be waived off. Skype interview would be conducted. Application Deadline for September intake will be 1st June.,,,,,,,,
DVF01,Master in Engineering (Grande Ecole) - Financial Engineering,9300,50,Sep,Postgraduate,3 Years Bachelor's degree with minimum 55% Or minimum 55% in engineering or physical science degree from a recognised university is required.,,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Artificial Intelligence,24 Months,Paris,English,,https://www.esilv.fr/en/programmes/master-degree-engineering/majors/financial-engineering/,Paris,,No,,0-10,IELTS can be waived off. Skype interview would be conducted. Application Deadline for September intake will be 1st June.,,,,,,,,
DVF01,Master in Engineering (Grande Ecole) - Fintech,9300,50,Sep,Postgraduate,3 Years Bachelor's degree with minimum 55% Or minimum 55% in engineering or physical science degree from a recognised university is required.,,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Artificial Intelligence,24 Months,Paris,English,,https://www.esilv.fr/en/programmes/master-degree-engineering/majors/fintech/,Paris,,No,,0-10,IELTS can be waived off. Skype interview would be conducted. Application Deadline for September intake will be 1st June.,,,,,,,,
DVF01,Master in Engineering (Grande Ecole) - Health Engineering and Biotechnology,9300,50,Sep,Postgraduate,3 Years Bachelor's degree with minimum 55% Or minimum 55% in engineering or physical science degree from a recognised university is required.,,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Artificial Intelligence,24 Months,Paris,English,,https://www.esilv.fr/en/programmes/master-degree-engineering/majors/health-engineering-biotechnology/,Paris,,No,,0-10,IELTS can be waived off. Skype interview would be conducted. Application Deadline for September intake will be 1st June.,,,,,,,,
DVF01,Master in Engineering (Grande Ecole) - Industry 4.0,9300,50,Sep,Postgraduate,3 Years Bachelor's degree with minimum 55% Or minimum 55% in engineering or physical science degree from a recognised university is required.,,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Artificial Intelligence,24 Months,Paris,English,,https://www.esilv.fr/en/programmes/master-degree-engineering/majors/industry-4-0/,Paris,,No,,0-10,IELTS can be waived off. Skype interview would be conducted. Application Deadline for September intake will be 1st June.,,,,,,,,
DVF01,"Master in Engineering (Grande Ecole) - IT, IOT & Security",9300,50,Sep,Postgraduate,3 Years Bachelor's degree with minimum 55% Or minimum 55% in engineering or physical science degree from a recognised university is required.,,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Artificial Intelligence,24 Months,Paris,English,,https://www.esilv.fr/en/programmes/master-degree-engineering/majors/it-iot-security/,Paris,,No,,0-10,IELTS can be waived off. Skype interview would be conducted. Application Deadline for September intake will be 1st June.,,,,,,,,
RSOBF01,MSc in Data and Business Analytics,18200,,Sep,Postgraduate,3 years or 4 years Bachelor's Degree in relevant field with minimum 55% from a recognised university. ,,,,,,,,,,,,80,,,,,,,Postgraduate,Computer Science and Information Technology,"Business Analysis, IT Business Analytics",15 Months,Rennes,English,,https://www.rennes-sb.com/programmes/postgraduate/msc/msc-in-data-and-business-analytics/,Rennes,ASAP,,,0-10,IELTS waiver is possible.Application fee of Euro 90 is waived off for KC on profile to profile. Internship : May to December.,,,,,,,,
RSOBF01,MSc in Financial Data Intelligence,18200,,Sep,Postgraduate,3 years or 4 years Bachelor's Degree in relevant field with minimum 55% from a recognised university. ,,,,,,,,,,,,80,,,,,,,Postgraduate,Computer Science and Information Technology,"Business Analysis, IT Business Analytics",15 Months,Rennes,English,,https://www.rennes-sb.com/programmes/postgraduate/msc/msc-in-financial-data-intelligence/,Rennes,ASAP,,,0-10,IELTS waiver is possible. Application fee of Euro 90 is waived off for KC on profile to profile.Internship : May to December.,,,,,,,,
EPITAF01,International Bachelor of Computer Science,9000,60,Sep,Undergraduate,12th Std. with minimum 60% with Mathematics and Science as mandatory subjects,,,,,,,,,,,,,,,,,,,Undergraduate,Computer Science and Information Technology,Computer Information Systems,36 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/international-bachelor-computer-science/,Paris,,No,,,IELTS waiver possible. Medium of Instruction (MOI) is required for application.,,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Information Systems Management,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Computer Security,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Software Engineering,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Data Science & Analytics,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,ME Master in Computer Engineering - Global IT Management,9930,60,Sep,Postgraduate,"4 years bachelor's degree (or equivalent) with minimum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields. ",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,24 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-computer-engineering-me/,Paris,,No,,0-10,IELTS waiver possible. Medium of Instruction (MOI) is required for application. 6 Months Internship included in program,,,,,,,,
EPITAF01,ME Master in Computer Engineering - Software Development & Multimedia,9930,60,Sep,Postgraduate,"4 years bachelor's degree (or equivalent) with minimum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields. ",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,24 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-computer-engineering-me/,Paris,,No,,0-10,IELTS waiver possible. Medium of Instruction (MOI) is required for application. 6 Months Internship included in program,,,,,,,,
EPITAF01,"ME Master in Computer Engineering - Systems, Networks & Security",9930,60,Sep,Postgraduate,"4 years bachelor's degree (or equivalent) with minimum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields. ",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,24 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-computer-engineering-me/,Paris,,No,,0-10,IELTS waiver possible. Medium of Instruction (MOI) is required for application. 6 Months Internship included in program,,,,,,,,
IDRACBF01,MBA in Computer Science and Information System ( Direct Program ),12500,100,"Sep, Mar",Postgraduate,3 years Bachelor's degree with minimum 55%. Origin of the academic background should be student should have Bachelor degree in IT and fluency in English required. ,,,,,,5.5,5.5,5.5,5.5,,,,6,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,15 Months,Lyon,English,,https://idracindia.org/mba-in-computer-science-information-system/,Paris,,,,,,,Online,,,,,,
IDRACBF01,MBA in Computer Science and Information System ( Via IDRAC India ),11700,25,Apr,Postgraduate,3 years Bachelor's degree with minimum 55%. Origin of the academic background should be student should have Bachelor degree in IT and fluency in English required. ,,,,,,5,5,5,5,,,,5.5,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,18 Months,Lyon,English,,https://idracindia.org/mba-in-computer-science-information-system/,Pune,,,,,The students will have to study at India Campus for approx 4-6 Months. ,,Online,,,,Paris,,
CODEPF01,MS in Information Technology (College de Paris),12000,,"Feb, Sep",Postgraduate,Bachelor's degree with minimum 55%.,,,,,,,,,,,,70,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,12 Months,Paris,English,,https://www.collegedeparis.com/programmes/ms-information-technology/,Paris,ASAP,,,0-10,"IELTS waiver possible. Tuition Fees 12,000 Euros + 290 Euros administration fees. 02 Months Guaranteed Paid Internship OR 02 months Paid Research Program in the industry of the same stream.Students from Punjab, Haryana, Chandigarh, J&K, the IELTS requirement of 6.0 overall not less than 5.5 is mandatory.",,,,,,,,
TABSF01,MBA in Information Technology & Data Management (Two years),10000,,"Jan, Sep, May",Postgraduate,3 or 4 years bachelor’s degree with 55% or above in relevant field from a recognised university or institution with minimum 2 years of professional work experience is required .,,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,24 Months,Paris,English,,https://www.absparis.org/en/concentration-data-management/,Paris,ASAP,No,,0-10,IELTS waiver possible. MBA 2nd year tution fees will be € 15250. ,,,,,,,,
TABSF01,MBA in Information Technology & Data Management (One year),15250,,"Jan, Sep",Postgraduate,4 years bachelor’s degree with 55% or above in relevant field from a recognised university or institution with minimum 2 years of professional work experience is required .,,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Information Systems,12 Months,Paris,English,,https://www.absparis.org/en/concentration-data-management/,Paris,ASAP,No,,0-10,IELTS waiver possible.,,,,,,,,
IFDP01,ISEP Engineering Master Degree Program Software Engineering,8900,,Sep,Postgraduate,4 years Bachelor's degree in relevant field with minimum 55%,,,,,,6,6,6,6,,,79,6.5,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",24 Months,Paris,English,,https://en.isep.fr/wp-content/uploads/sites/2/2017/09/software-engineering.pdf,Paris,Sep: 15 Jul,,,0-10,IELTS is a mandatory requirement.,,,,,,,,
EPITAF01,International Bachelor of Computer Science,9000,60,Sep,Undergraduate,12th Std. with minimum 60% with Mathematics and Science as mandatory subjects,,,,,,,,,,,,,,,,,,,Undergraduate,Computer Science and Information Technology,"Computer Science, Software Development",36 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/international-bachelor-computer-science/,Paris,,No,,,IELTS waiver possible. Medium of Instruction (MOI) is required for application.,,,,,,,,
EPITAF01,MSc (AIS) Master of Science in Artificial Intelligence Systems,12000,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience. ",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-artificial-intelligence-systems-msc-ais/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 6,000, Semester 4: € 6,000. 6 Months Internship included in Program",,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Information Systems Management,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Computer Security,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Software Engineering,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Data Science & Analytics,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,ME Master in Computer Engineering - Global IT Management,9930,60,Sep,Postgraduate,"4 years bachelor's degree (or equivalent) with minimum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields. ",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",24 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-computer-engineering-me/,Paris,,No,,0-10,IELTS waiver possible. Medium of Instruction (MOI) is required for application. 6 Months Internship included in program,,,,,,,,
EPITAF01,ME Master in Computer Engineering - Software Development & Multimedia,9930,60,Sep,Postgraduate,"4 years bachelor's degree (or equivalent) with minimum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields. ",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",24 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-computer-engineering-me/,Paris,,No,,0-10,IELTS waiver possible. Medium of Instruction (MOI) is required for application. 6 Months Internship included in program,,,,,,,,
EPITAF01,"ME Master in Computer Engineering - Systems, Networks & Security",9930,60,Sep,Postgraduate,"4 years bachelor's degree (or equivalent) with minimum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields. ",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",24 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-computer-engineering-me/,Paris,,No,,0-10,IELTS waiver possible. Medium of Instruction (MOI) is required for application. 6 Months Internship included in program,,,,,,,,
EPITAF01,MSc in Artificial Intelligence for Marketing Strategy,12934,60,"Sep, Mar",Postgraduate,4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in related field,,,,,,,,,,,,80,,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",18 Months,Le Kremlin-Bicetre,English,,https://www.em-normandie.com/en/msc-artificial-intelligence-marketing-strategy,Paris,,No,,0-10,IELTS waiver possible. Medium of Instruction (MOI) is required for application. It is a joint programme with EM Normandie Business School. 50% of the course will be at EPITA and 50% at EM Normandie campus. The programme includes a learning trip for 10 days in Dublin – Ireland.,,,,,,,,
IDRACBF01,MBA in Computer Science and Information System ( Direct Program ),12500,100,"Sep, Mar",Postgraduate,3 years Bachelor's degree with minimum 55%. Origin of the academic background should be student should have Bachelor degree in IT and fluency in English required. ,,,,,,5.5,5.5,5.5,5.5,,,,6,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",15 Months,Lyon,English,,https://idracindia.org/mba-in-computer-science-information-system/,Paris,,,,,,,Online,,,,,,
IDRACBF01,MBA in Computer Science and Information System ( Via IDRAC India ),11700,25,Apr,Postgraduate,3 years Bachelor's degree with minimum 55%. Origin of the academic background should be student should have Bachelor degree in IT and fluency in English required. ,,,,,,5,5,5,5,,,,5.5,,,,,,Postgraduate,Computer Science and Information Technology,"Computer Science, Software Development",18 Months,Lyon,English,,https://idracindia.org/mba-in-computer-science-information-system/,Pune,,,,,The students will have to study at India Campus for approx 4-6 Months. ,,Online,,,,Paris,,
IFDP01,ISEP Engineering Master Degree Program Software Engineering,8900,,Sep,Postgraduate,4 years Bachelor's degree in relevant field with minimum 55%,,,,,,6,6,6,6,,,79,6.5,,,,,,Postgraduate,Computer Science and Information Technology,Computer Technology,24 Months,Paris,English,,https://en.isep.fr/wp-content/uploads/sites/2/2017/09/software-engineering.pdf,Paris,Sep: 15 Jul,,,0-10,IELTS is a mandatory requirement.,,,,,,,,
EPITAF01,International Bachelor of Computer Science,9000,60,Sep,Undergraduate,12th Std. with minimum 60% with Mathematics and Science as mandatory subjects,,,,,,,,,,,,,,,,,,,Undergraduate,Computer Science and Information Technology,Computer Technology,36 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/international-bachelor-computer-science/,Paris,,No,,,IELTS waiver possible. Medium of Instruction (MOI) is required for application.,,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Information Systems Management,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Technology,18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Computer Security,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Technology,18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Software Engineering,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Technology,18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Data Science & Analytics,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Technology,18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,ME Master in Computer Engineering - Global IT Management,9930,60,Sep,Postgraduate,"4 years bachelor's degree (or equivalent) with minimum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields. ",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Technology,24 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-computer-engineering-me/,Paris,,No,,0-10,IELTS waiver possible. Medium of Instruction (MOI) is required for application. 6 Months Internship included in program,,,,,,,,
EPITAF01,ME Master in Computer Engineering - Software Development & Multimedia,9930,60,Sep,Postgraduate,"4 years bachelor's degree (or equivalent) with minimum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields. ",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Technology,24 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-computer-engineering-me/,Paris,,No,,0-10,IELTS waiver possible. Medium of Instruction (MOI) is required for application. 6 Months Internship included in program,,,,,,,,
EPITAF01,"ME Master in Computer Engineering - Systems, Networks & Security",9930,60,Sep,Postgraduate,"4 years bachelor's degree (or equivalent) with minimum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields. ",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Technology,24 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-computer-engineering-me/,Paris,,No,,0-10,IELTS waiver possible. Medium of Instruction (MOI) is required for application. 6 Months Internship included in program,,,,,,,,
BSOBF01,MSc in Green Tech & Sustainable Societies,14000,,Sep,Postgraduate,Bachelor's degree with minimum 55% or higher from a recognised university  in any field . ,,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Technology,12 Months,Dijon,English,,https://global.bsb-education.com/bsbs-programmes/msc-green-tech-sustainable-societies/,Lyon,Sep: 15 Jul,,,0-10,Application Fee is waived off for KC. English Language Proficiency requirement can be waived off. ,,,,,,,,
TABSF01,MSc in Fintech & Digital Sustainability (One year),11000,,"Jan, Sep",Postgraduate,4 years bachelor's degree with minimum 55% from a recognised university is requitred,,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Technology,12 Months,Paris,English,,https://www.absparis.com/programs/master-of-science/fintech-sustainability,Paris,ASAP,No,,0-10,IELTS waiver possible,,,,,,,,
TABSF01,MSc in Fintech & Digital Sustainability  (Two Years),10000,,"Jan, May, Sep",Postgraduate,3 years bachelor's degree with minimum 55% from a recognised university.,,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computer Technology,24 Months,Paris,English,,https://www.absparis.com/programs/master-of-science/fintech-sustainability,Paris,ASAP,No,,0-10,"IELTS waiver possible, Tution fees for 2nd year will be €11,000.",,,,,,,,
IFDP01,ISEP Engineering Master Degree Program Software Engineering,8900,,Sep,Postgraduate,4 years Bachelor's degree in relevant field with minimum 55%,,,,,,6,6,6,6,,,79,6.5,,,,,,Postgraduate,Computer Science and Information Technology,Computing,24 Months,Paris,English,,https://en.isep.fr/wp-content/uploads/sites/2/2017/09/software-engineering.pdf,Paris,Sep: 15 Jul,,,0-10,IELTS is a mandatory requirement.,,,,,,,,
EPITAF01,International Bachelor of Computer Science,9000,60,Sep,Undergraduate,12th Std. with minimum 60% with Mathematics and Science as mandatory subjects,,,,,,,,,,,,,,,,,,,Undergraduate,Computer Science and Information Technology,Computing,36 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/international-bachelor-computer-science/,Paris,,No,,,IELTS waiver possible. Medium of Instruction (MOI) is required for application.,,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Information Systems Management,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computing,18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
EPITAF01,MSc (CS) Master of Science in Computer Science - Computer Security,8900,60,"Mar, Sep",Postgraduate,"4 years bachelor's degree or 3 years bachelor's degree with mininum 60% in Computer Science, Computer Engineering, Electrical Engineering or related fields and 1 year relevent work experience.",,,,,,,,,,,,,,,,,,,Postgraduate,Computer Science and Information Technology,Computing,18 Months,Le Kremlin-Bicetre,English,,https://www.epita.fr/en/degree-programs-english/master-science-computer-science-msc/,Paris,,No,,0-10,"IELTS waiver possible. Medium of Instruction (MOI) is required for application. Tuition fees for Semester 1 & 2: € 6,000, Semester 3: € 2,900, Semester 4: € 4,000. 6 Months Internship included in program.",,,,,,,,
