Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall,Min PTE (Reading),Min PTE (Writing),Min PTE (Listening),Min PTE (Speaking),Min PTE Overall,Level,Stream,Sub Stream,Duration,City,Language,Consentration,Course URL,Campus,Application Deadline,Scholarship Available,Scholarship Detail,Backlog Range,Remarks,ESL/ELP Detail,ApplicationMode,DetScore,GRE,GMAT,count
CANC018,Graduate Certificate in Embedded Systems Development (Optional Co-op),"13,000.00",100,"Sep, Jan, May",PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%.  Admission Requirements  ++ Applicants must possess a two- or three-year diploma or a degree in any of these areas:  o Computer engineering/technology  o Electronics engineering/technology  o Communications engineering/technology  ++ Other relevant disciplines may also be considered, such as software engineering, mechanical or mechatronics engineering, computer science and others that offer a significant degree of electronics and software development in their curriculum.    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Engineering and Engineering Trades,Electrical and Electronic Engineering,24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/embedded-systems-development,Kitchener,ASAP,No,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,,1323
CANC018,Graduate Certificate in Applied Electrical Motion and Control Management,"19,500.00",100,"Jan, May, Sep",PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%.A three-year advanced diploma or a degree from an accredited college or university in mechanical or electrical engineering or a related field (e.g. electro-mechanical engineering, chemical engineering, manufacturing engineering) OR A three-year advanced diploma or a degree in another discipline with a minimum of two (2) years of experience in electrical engineering-related work.",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Engineering and Engineering Trades,Electrical and Electronic Engineering,24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/applied-electrical-motion-and-control-management,Kitchener,ASAP,,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,,1324
CANC018,Certificate in Electrical Techniques,"12,500.00",100,"Sep, Jan",UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Electrical and Electronic Engineering,12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/electrical-techniques,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1325
CANC018,Diploma in Motive Power Technician - Automotive Service,"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Automotive Engineering,24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/motive-power-technician-automotive-service,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1326
CANC018,Certificate in Motive Power Fundamentals - Automotive Repair,"12,500.00",100,Jan,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Automotive Engineering,12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/motive-power-fundamentals-automotive-repair,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1327
CANC018,Diploma in Electro Mechanical And Automation Maintenance (Optional Co-op),"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Automotive Engineering,24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/electro-mechanical-and-automation-maintenance,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1328
CANC018,Certificate in Motive Power Techniques - Heavy Duty Equipment Repair,"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Automotive Engineering,12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/motive-power-techniques-heavy-duty-equipment-repair,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1329
CANC018,Certificate in Motive Power Techniques - Motorcycle and Power Sport Vehicles Repair,"12,500.00",100,"Sep, Jan",UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Automotive Engineering,12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/motive-power-techniques-motorcycle-and-power-sport-vehicles-repair,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1330
CANC018,Certificate in Motive Power Techniques - Truck and Coach Repair,"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Automotive Engineering,12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/motive-power-techniques-truck-and-coach-repair,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1331
CANC018,Bachelor of Applied Technology (Honours) - Architecture - Project and Facility Management,"13,800.00",100,Aug,Undergraduate," Grade 12 with minimum 65%. Ontario Secondary School Diploma (OSSD), or equivalent, OR 19 years of age or older  ++ A minimum of six (6) Grade 12 courses with a minimum cumulative average of 65%, including three (3) required U level courses and three (3) additional U or M level courses (Higher averages are often required for admission due to competition for available spaces in the program.)  ++ The following Grade 12 U courses, or equivalent, are required:  o English (ENG4U)  o Physics (SPH4U)  o One of: Advanced Functions (MHF4U) OR Calculus and Vectors (MCV4U)  o Three (3) other Grade 12 U or M level courses    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Engineering and Engineering Trades,"Architectural Engineering, Structural Engineering",48 Months,Ontario,English,Project and Facility Management, http://www.conestogac.on.ca/fulltime/bachelor-of-applied-technology-honours-architecture-project-and-facility-management,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,,1332
CANC018,Graduate Certificate in Environmental Building Sciences ,"13,000.00",100,Sep,PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%. Admission Requirements  ++ A degree in science, engineering, a health-related field, or another related field from an accredited college or university OR  ++ A three-year advanced diploma from an accredited college in architecture, mechanical, civil, environmental, or electrical engineering technology  ++ Applicants will be ranked based on an assessment of academic performance (grades), length and discipline of degree/diploma. Preference may be given to applicants who have successfully completed a chemistry or physics course at the post-secondary level.    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Engineering and Engineering Trades,"Architectural Engineering, Structural Engineering",12 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/environmental-building-sciences,Kitchener,ASAP,No,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,,1333
CANC018,Bachelor of Engineering - Building Systems Engineering,"13,800.00",100,Aug,Undergraduate,"Grade 12 with minimum 65%.Ontario Secondary School Diploma (OSSD), or equivalent, OR 19 years of age or older  ++ A minimum of six (6) Grade 12 courses with a minimum cumulative average of 65%, including five (5) required U level courses and one additional U or M level course (Higher averages are often required for admission due to competition for available spaces in the program.)  ++ The following Grade 12 U courses, or equivalent, are required:  o English (ENG4U)  o Chemistry (SCH4U)  o Physics (SPH4U)  o Calculus and Vectors (MCV4U)  o One (1) Grade 12 Mathematics course from the following: Advanced Functions (MHF4U) OR Mathematics of Data Management (MDM4U)  o One (1) other Grade 12 U or M course    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Engineering and Engineering Trades,"Architectural Engineering, Structural Engineering",48 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/bachelor-of-engineering-building-systems-engineering,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,,1334
CANC018,Graduate Certificate in Applied Electrical Motion and Control Management,"19,500.00",100,"Jan, May, Sep",PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%.A three-year advanced diploma or a degree from an accredited college or university in mechanical or electrical engineering or a related field (e.g. electro-mechanical engineering, chemical engineering, manufacturing engineering) OR A three-year advanced diploma or a degree in another discipline with a minimum of two (2) years of experience in electrical engineering-related work.",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Engineering and Engineering Trades,Electrical Engineering,24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/applied-electrical-motion-and-control-management,Kitchener,ASAP,,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,,1335
CANC018,Certificate in Electrical Techniques,"12,500.00",100,"Sep, Jan",UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Electrical Engineering,12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/electrical-techniques,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1336
CANC018,Advanced Diploma in Electrical Engineering Technology (Optional Co-op),"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U, or equivalent, OR Conestoga College Preparatory Mathematics (MATH1375)    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Electrical Engineering,36 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/electrical-engineering-technology,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1337
CANC018,Diploma in Electrical Engineering Technician,"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Electrical Engineering,24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/electrical-engineering-technician,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1338
CANC018,Graduate Certificate in Embedded Systems Development (Optional Co-op),"13,000.00",100,"Sep, Jan, May",PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%.  Admission Requirements  ++ Applicants must possess a two- or three-year diploma or a degree in any of these areas:  o Computer engineering/technology  o Electronics engineering/technology  o Communications engineering/technology  ++ Other relevant disciplines may also be considered, such as software engineering, mechanical or mechatronics engineering, computer science and others that offer a significant degree of electronics and software development in their curriculum.    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Engineering and Engineering Trades,Electrical Engineering,24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/embedded-systems-development,Kitchener,ASAP,No,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,,1339
CANC018,Advanced Diploma in Software Engineering Technology (Optional Co-op),"12,500.00",100,Jan,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 60%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,"Computer Engineering, Software Engineering",36 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/software-engineering-technology,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1340
CANC018,Diploma in Software Engineering Technician,"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 60%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,"Computer Engineering, Software Engineering",24 Months,Ontario,English,,http://www.conestogac.on.ca/fulltime/software-engineering-technician,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1341
CANC018,Graduate Certificate in Big Data Solutions Architecture (Optional Co-op),"13,000.00",100,"Sep, Jan, May",PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 60%.  Admission Requirements  ++ A two- or three-year diploma or a degree from an accredited college or university in a related field OR a minimum of 5 years of related full-time formal work experience.  ++ Preference may be given to applicants from traditional design/illustration programs as well as programs within the fields of media and design, such as graphic design, web design, interactive design, broadcast media/technologies, or where course work included the equivalent. Interested applicants from computer programming, computer science or engineering programs are also encouraged to apply.  ++ Related full-time formal experience may include positions as illustrators, artists, graphic designers, web designers, packaging or industrial designers, programmers, design engineers, communication professionals, or from the fields of human resource management, training, education or equivalent. Such applicants must provide a resume and work-related references.    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Engineering and Engineering Trades,"Computer Engineering, Software Engineering",12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/big-data-solution-architecture,Kitchener,ASAP,No,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,,1342
CANC018,Advanced Diploma in Computer Engineering Technology (Optional Co-op),"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,"Computer Engineering, Software Engineering",36 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/computer-engineering-technology,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1343
CANC018,Graduate Certificate in Applied Research (Optional Co-op),,100,"Jan, May, Sep",PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%.A three-year advanced diploma or a degree from an accredited college or university in mechanical, electrical or chemical engineering or a related field (e.g. electro-mechanical engineering, industrial engineering, manufacturing engineering)  OR A three-year advanced diploma or a degree in another discipline with a minimum of two (2) years of experience in mechanical and/or electrical engineering-related work.",,,,,,6,6,6,6,,,93,7,,,,,63,PG Diploma/Certificate,Engineering and Engineering Trades,Applied Engineering,12 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/applied-research,Kitchener,ASAP,,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,,1344
CANC018,Graduate Certificate in Applied Electrical Motion and Control Management,"19,500.00",100,"Jan, May, Sep",PG Diploma/Certificate,"Bachelors degree or Advance Diploma  from an accredited college or university with minimum 50%.A three-year advanced diploma or a degree from an accredited college or university in mechanical or electrical engineering or a related field (e.g. electro-mechanical engineering, chemical engineering, manufacturing engineering) OR A three-year advanced diploma or a degree in another discipline with a minimum of two (2) years of experience in electrical engineering-related work.",,,,,,6,6,6,6,,,88,6.5,,,,,58,PG Diploma/Certificate,Engineering and Engineering Trades,Electronics and Telecommunication Engineering,24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/applied-electrical-motion-and-control-management,Kitchener,ASAP,,,0-15,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,,1345
CANC018,Bachelor of Engineering - Electronic Systems Engineering,"13,800.00",100,Aug,Undergraduate," Grade 12 with minimum 65%.Ontario Secondary School Diploma (OSSD), or equivalent, OR 19 years of age or older  ++ A minimum of six (6) Grade 12 courses with a minimum cumulative average of 65%, including five (5) required U level courses and one additional U or M level course (Higher averages are often required for admission due to competition for available spaces in the program.)  ++ The following Grade 12 U courses, or equivalent, are required:  o English (ENG4U)  o Chemistry (SCH4U)  o Physics (SPH4U)  o Calculus and Vectors (MCV4U)  o One (1) Grade 12 Mathematics course from the following: Advanced Functions (MHF4U) OR Mathematics of Data Management (MDM4U)  o One (1) other Grade 12 U or M course    ",,,,,,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Engineering and Engineering Trades,Electronics and Telecommunication Engineering,48 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/bachelor-of-engineering-electronic-systems-engineering,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,115,,,1346
CANC018,Diploma in Electronics Engineering Technician,"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,Electronics and Telecommunication Engineering,24 Months,Ontario,English,, http://www.conestogac.on.ca/fulltime/electronics-engineering-technician,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1347
CANC018,Diploma in General Arts and Science in Aviation,"12,500.00",100,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with minimum 50%. Admission Requirements  ++ Ontario Secondary School Diploma (OSSD), or equivalent, or 19 years of age or older with mature student status (See Mature Student definition for details.)  ++ Grade 12 compulsory English, C or U, or equivalent, OR Conestoga College Preparatory Communications (COMM1270)  ++ Grade 12 Mathematics, C or U (MCT4C or MHF4U or MCV4U or MDM4U), or equivalent, or Conestoga College Preparatory Mathematics for Technology & Apprenticeship (MATH1385)  ++ The minimum acceptable grade for MDM4U is 70%.  ++ Applicants with MAP4C will only be considered after writing the College Math Admissions test. Minimum grade cutoffs apply. Applicants with MAP4C may be given an alternate offer to the one-year Technology Foundations program which serves as a preparatory pathway into this program.    ",,,,,,5.5,5.5,5.5,5.5,,,80,6,,,,,51,UG Diploma/Certificate/Associate Degree,Engineering and Engineering Trades,"Aeronautical, Aerospace Engineering, Aviation Technology",24 Months,Ontario,English,,https://www.conestogac.on.ca/fulltime/aviation-general-arts-and-science#international-fees-link-noncoop,Kitchener,ASAP,No,,,"In case the program has three semesters in a year, annual tuition fee may increase for one additional semester.",,,105,,,1348
